"","Year","Month","Day","Date","dailywtmp","Station"
"10291",2017,7,1,2017-07-01,27.0783333333333,"Wrightsville"
"10292",2017,7,2,2017-07-02,26.855625,"Wrightsville"
"10293",2017,7,3,2017-07-03,26.76125,"Wrightsville"
"10294",2017,7,4,2017-07-04,26.5854166666667,"Wrightsville"
"10295",2017,7,5,2017-07-05,26.3358333333333,"Wrightsville"
"10296",2017,7,6,2017-07-06,26.0916666666667,"Wrightsville"
"10297",2017,7,7,2017-07-07,26.0908333333333,"Wrightsville"
"10298",2017,7,8,2017-07-08,25.6783898305085,"Wrightsville"
"10299",2017,7,9,2017-07-09,25.2953846153846,"Wrightsville"
"10300",2017,7,10,2017-07-10,25.6596534653465,"Wrightsville"
"10301",2017,7,11,2017-07-11,25.7141666666667,"Wrightsville"
"10302",2017,7,12,2017-07-12,26.2083333333333,"Wrightsville"
"10303",2017,7,13,2017-07-13,26.77125,"Wrightsville"
"10304",2017,7,14,2017-07-14,26.719375,"Wrightsville"
"10305",2017,7,15,2017-07-15,26.7677083333333,"Wrightsville"
"10306",2017,7,16,2017-07-16,26.6629166666667,"Wrightsville"
"10307",2017,7,17,2017-07-17,26.4408333333333,"Wrightsville"
"10308",2017,7,18,2017-07-18,26.5266666666667,"Wrightsville"
"10309",2017,7,19,2017-07-19,26.849375,"Wrightsville"
"10310",2017,7,20,2017-07-20,27.2791666666667,"Wrightsville"
"10311",2017,7,21,2017-07-21,27.0625,"Wrightsville"
"10312",2017,7,22,2017-07-22,26.5379166666667,"Wrightsville"
"10313",2017,7,23,2017-07-23,26.1183333333333,"Wrightsville"
"10314",2017,7,24,2017-07-24,26.3245833333333,"Wrightsville"
"10315",2017,7,25,2017-07-25,27.264375,"Wrightsville"
"10316",2017,7,26,2017-07-26,27.7916666666667,"Wrightsville"
"10317",2017,7,27,2017-07-27,28.1541666666667,"Wrightsville"
"10318",2017,7,28,2017-07-28,28.2047916666667,"Wrightsville"
"10319",2017,7,29,2017-07-29,28.0083333333333,"Wrightsville"
"10320",2017,7,30,2017-07-30,27.5358333333333,"Wrightsville"
"10321",2017,7,31,2017-07-31,27.5689583333333,"Wrightsville"
"10322",2017,8,1,2017-08-01,27.59375,"Wrightsville"
"10323",2017,8,2,2017-08-02,27.8747916666667,"Wrightsville"
"10324",2017,8,3,2017-08-03,28.0583333333333,"Wrightsville"
"10325",2017,8,4,2017-08-04,27.9333333333333,"Wrightsville"
"10326",2017,8,5,2017-08-05,27.8145833333333,"Wrightsville"
"10327",2017,8,6,2017-08-06,28.145,"Wrightsville"
"10328",2017,8,7,2017-08-07,28.4983333333333,"Wrightsville"
"10329",2017,8,8,2017-08-08,28.13,"Wrightsville"
"10330",2017,8,9,2017-08-09,27.7047916666667,"Wrightsville"
"10331",2017,8,10,2017-08-10,27.4839662447257,"Wrightsville"
"10332",2017,8,11,2017-08-11,27.8271186440678,"Wrightsville"
"10333",2017,8,12,2017-08-12,28.00375,"Wrightsville"
"10334",2017,8,13,2017-08-13,28.075,"Wrightsville"
"10335",2017,8,14,2017-08-14,28.4370833333333,"Wrightsville"
"10336",2017,8,15,2017-08-15,28.6741666666667,"Wrightsville"
"10337",2017,8,16,2017-08-16,28.6795833333333,"Wrightsville"
"10338",2017,8,17,2017-08-17,29.0795833333333,"Wrightsville"
"10339",2017,8,18,2017-08-18,28.8729166666667,"Wrightsville"
"10340",2017,8,19,2017-08-19,28.7841666666667,"Wrightsville"
"10341",2017,8,20,2017-08-20,28.9233333333333,"Wrightsville"
"10342",2017,8,21,2017-08-21,29.588125,"Wrightsville"
"10343",2017,8,22,2017-08-22,29.606875,"Wrightsville"
"10344",2017,8,23,2017-08-23,29.2416666666667,"Wrightsville"
"10345",2017,8,24,2017-08-24,28.55125,"Wrightsville"
"10346",2017,8,25,2017-08-25,28.47875,"Wrightsville"
"10347",2017,8,26,2017-08-26,28.748125,"Wrightsville"
"10348",2017,8,27,2017-08-27,28.49875,"Wrightsville"
"10349",2017,8,28,2017-08-28,27.8179166666667,"Wrightsville"
"10350",2017,8,29,2017-08-29,27.53125,"Wrightsville"
"10351",2017,8,30,2017-08-30,27.3045833333333,"Wrightsville"
"10352",2017,8,31,2017-08-31,27.4916666666667,"Wrightsville"
"10353",2017,9,1,2017-09-01,27.85875,"Wrightsville"
"10354",2017,9,2,2017-09-02,28.0985416666667,"Wrightsville"
"10355",2017,9,3,2017-09-03,27.7741666666667,"Wrightsville"
"10356",2017,9,4,2017-09-04,27.8925,"Wrightsville"
"10357",2017,9,5,2017-09-05,28.0395833333333,"Wrightsville"
"10358",2017,9,6,2017-09-06,27.8866666666667,"Wrightsville"
"10359",2017,9,7,2017-09-07,27.4170833333333,"Wrightsville"
"10360",2017,9,8,2017-09-08,27.2304166666667,"Wrightsville"
"10361",2017,9,9,2017-09-09,26.70375,"Wrightsville"
"10362",2017,9,10,2017-09-10,25.6775,"Wrightsville"
"10363",2017,9,11,2017-09-11,24.8233333333333,"Wrightsville"
"10364",2017,9,12,2017-09-12,24.9591666666667,"Wrightsville"
"10365",2017,9,13,2017-09-13,25.6475,"Wrightsville"
"10366",2017,9,14,2017-09-14,25.91125,"Wrightsville"
"10367",2017,9,15,2017-09-15,26.1327083333333,"Wrightsville"
"10368",2017,9,16,2017-09-16,26.7725,"Wrightsville"
"10369",2017,9,17,2017-09-17,26.9833333333333,"Wrightsville"
"10370",2017,9,18,2017-09-18,26.6977083333333,"Wrightsville"
"10371",2017,9,19,2017-09-19,26.5183333333333,"Wrightsville"
"10372",2017,9,20,2017-09-20,26.6004166666667,"Wrightsville"
"10373",2017,9,21,2017-09-21,26.965,"Wrightsville"
"10374",2017,9,22,2017-09-22,27.2729166666667,"Wrightsville"
"10375",2017,9,23,2017-09-23,27.5270833333333,"Wrightsville"
"10376",2017,9,24,2017-09-24,27.455,"Wrightsville"
"10377",2017,9,25,2017-09-25,27.0785416666667,"Wrightsville"
"10378",2017,9,26,2017-09-26,26.7479166666667,"Wrightsville"
"10379",2017,9,27,2017-09-27,26.635,"Wrightsville"
"10380",2017,9,28,2017-09-28,27.0108333333333,"Wrightsville"
"10381",2017,9,29,2017-09-29,26.7301255230126,"Wrightsville"
"10382",2017,9,30,2017-09-30,26.2766666666667,"Wrightsville"
"10383",2017,10,1,2017-10-01,25.400625,"Wrightsville"
"10384",2017,10,2,2017-10-02,24.99125,"Wrightsville"
"10385",2017,10,3,2017-10-03,24.6904166666667,"Wrightsville"
"10386",2017,10,4,2017-10-04,24.5283333333333,"Wrightsville"
"10387",2017,10,5,2017-10-05,24.475,"Wrightsville"
"10388",2017,10,6,2017-10-06,24.8729166666667,"Wrightsville"
"10389",2017,10,7,2017-10-07,25.5208333333333,"Wrightsville"
"10390",2017,10,8,2017-10-08,25.92625,"Wrightsville"
"10391",2017,10,9,2017-10-09,25.7366666666667,"Wrightsville"
"10392",2017,10,10,2017-10-10,25.1858333333333,"Wrightsville"
"10393",2017,10,11,2017-10-11,25.19336492891,"Wrightsville"
"10394",2017,10,12,2017-10-12,25.4131455399061,"Wrightsville"
"10395",2017,10,13,2017-10-13,25.77375,"Wrightsville"
"10396",2017,10,14,2017-10-14,25.7308333333333,"Wrightsville"
"10397",2017,10,15,2017-10-15,25.6370833333333,"Wrightsville"
"10398",2017,10,16,2017-10-16,25.8354166666667,"Wrightsville"
"10399",2017,10,17,2017-10-17,24.4720833333333,"Wrightsville"
"10400",2017,10,18,2017-10-18,23.58625,"Wrightsville"
"10401",2017,10,19,2017-10-19,23.4719806763285,"Wrightsville"
"10402",2017,10,20,2017-10-20,23.7929166666667,"Wrightsville"
"10403",2017,10,21,2017-10-21,23.8846808510638,"Wrightsville"
"10404",2017,10,22,2017-10-22,23.8729166666667,"Wrightsville"
"10405",2017,10,23,2017-10-23,24.11625,"Wrightsville"
"10406",2017,10,24,2017-10-24,24.13875,"Wrightsville"
"10407",2017,10,25,2017-10-25,23.7047916666667,"Wrightsville"
"10408",2017,10,26,2017-10-26,23.07875,"Wrightsville"
"10409",2017,10,27,2017-10-27,22.795,"Wrightsville"
"10410",2017,10,28,2017-10-28,22.8252083333333,"Wrightsville"
"10411",2017,10,29,2017-10-29,22.9558333333333,"Wrightsville"
"10412",2017,10,30,2017-10-30,21.605,"Wrightsville"
"10413",2017,10,31,2017-10-31,21.4216666666667,"Wrightsville"
"10414",2017,11,1,2017-11-01,21.5102083333333,"Wrightsville"
"10415",2017,11,2,2017-11-02,21.7266666666667,"Wrightsville"
"10416",2017,11,3,2017-11-03,21.9177083333333,"Wrightsville"
"10417",2017,11,4,2017-11-04,22.0694560669456,"Wrightsville"
"10418",2017,11,5,2017-11-05,22.0466666666667,"Wrightsville"
"10419",2017,11,6,2017-11-06,22.08875,"Wrightsville"
"10420",2017,11,7,2017-11-07,22.12125,"Wrightsville"
"10421",2017,11,8,2017-11-08,21.8591101694915,"Wrightsville"
"10422",2017,11,9,2017-11-09,20.8508333333333,"Wrightsville"
"10423",2017,11,10,2017-11-10,20.4766666666667,"Wrightsville"
"10424",2017,11,11,2017-11-11,19.315,"Wrightsville"
"10425",2017,11,12,2017-11-12,18.5891666666667,"Wrightsville"
"10426",2017,11,13,2017-11-13,18.7445833333333,"Wrightsville"
"10427",2017,11,14,2017-11-14,18.1804166666667,"Wrightsville"
"10428",2017,11,15,2017-11-15,17.6385416666667,"Wrightsville"
"10429",2017,11,16,2017-11-16,17.5602083333333,"Wrightsville"
"10430",2017,11,17,2017-11-17,17.2016666666667,"Wrightsville"
"10431",2017,11,18,2017-11-18,17.09375,"Wrightsville"
"10432",2017,11,19,2017-11-19,17.6020833333333,"Wrightsville"
"10433",2017,11,20,2017-11-20,17.06125,"Wrightsville"
"10434",2017,11,21,2017-11-21,16.9928571428571,"Wrightsville"
"10435",2017,11,22,2017-11-22,17.2858333333333,"Wrightsville"
"10436",2017,11,23,2017-11-23,16.8429166666667,"Wrightsville"
"10437",2017,11,24,2017-11-24,16.27125,"Wrightsville"
"10438",2017,11,25,2017-11-25,16.0745833333333,"Wrightsville"
"10439",2017,11,26,2017-11-26,16.07875,"Wrightsville"
"10440",2017,11,27,2017-11-27,16.0304166666667,"Wrightsville"
"10441",2017,11,28,2017-11-28,16.2491666666667,"Wrightsville"
"10442",2017,11,29,2017-11-29,16.5504166666667,"Wrightsville"
"10443",2017,11,30,2017-11-30,16.6623430962343,"Wrightsville"
"10444",2017,12,1,2017-12-01,16.8729166666667,"Wrightsville"
"10445",2017,12,2,2017-12-02,16.6166666666667,"Wrightsville"
"10446",2017,12,3,2017-12-03,16.3820083682008,"Wrightsville"
"10447",2017,12,4,2017-12-04,16.4066945606695,"Wrightsville"
"10448",2017,12,5,2017-12-05,16.4583333333333,"Wrightsville"
"10449",2017,12,6,2017-12-06,16.70125,"Wrightsville"
"10450",2017,12,7,2017-12-07,16.3733333333333,"Wrightsville"
"10451",2017,12,8,2017-12-08,15.7595833333333,"Wrightsville"
"10452",2017,12,9,2017-12-09,14.61125,"Wrightsville"
"10453",2017,12,10,2017-12-10,14.12625,"Wrightsville"
"10454",2017,12,11,2017-12-11,13.8658333333333,"Wrightsville"
"10455",2017,12,12,2017-12-12,14.3325,"Wrightsville"
"10456",2017,12,13,2017-12-13,13.7016666666667,"Wrightsville"
"10457",2017,12,14,2017-12-14,13.4184322033898,"Wrightsville"
"10458",2017,12,15,2017-12-15,13.33875,"Wrightsville"
"10459",2017,12,16,2017-12-16,13.2493617021277,"Wrightsville"
"10460",2017,12,17,2017-12-17,13.325,"Wrightsville"
"10461",2017,12,18,2017-12-18,13.7020833333333,"Wrightsville"
"10462",2017,12,19,2017-12-19,13.7570833333333,"Wrightsville"
"10463",2017,12,20,2017-12-20,13.9995833333333,"Wrightsville"
"10464",2017,12,21,2017-12-21,14.0170833333333,"Wrightsville"
"10465",2017,12,22,2017-12-22,13.8004166666667,"Wrightsville"
"10466",2017,12,23,2017-12-23,13.9608333333333,"Wrightsville"
"10467",2017,12,24,2017-12-24,14.3958333333333,"Wrightsville"
"10468",2017,12,25,2017-12-25,14.2541666666667,"Wrightsville"
"10469",2017,12,26,2017-12-26,13.5283333333333,"Wrightsville"
"10470",2017,12,27,2017-12-27,13.0145833333333,"Wrightsville"
"10471",2017,12,28,2017-12-28,12.158125,"Wrightsville"
"10472",2017,12,29,2017-12-29,11.03125,"Wrightsville"
"10473",2017,12,30,2017-12-30,10.8366666666667,"Wrightsville"
"10474",2017,12,31,2017-12-31,11.06625,"Wrightsville"
"10475",2018,1,1,2018-01-01,9.71083333333333,"Wrightsville"
"10476",2018,1,2,2018-01-02,8.61708333333333,"Wrightsville"
"10477",2018,1,3,2018-01-03,8.22458333333333,"Wrightsville"
"10478",2018,1,4,2018-01-04,7.45645833333333,"Wrightsville"
"10479",2018,1,5,2018-01-05,7.298125,"Wrightsville"
"10480",2018,1,6,2018-01-06,7.14833333333333,"Wrightsville"
"10481",2018,1,7,2018-01-07,6.65583333333333,"Wrightsville"
"10482",2018,1,8,2018-01-08,6.42833333333333,"Wrightsville"
"10483",2018,1,9,2018-01-09,7.11875,"Wrightsville"
"10484",2018,1,10,2018-01-10,7.64,"Wrightsville"
"10485",2018,1,11,2018-01-11,7.97166666666667,"Wrightsville"
"10486",2018,1,12,2018-01-12,8.591875,"Wrightsville"
"10487",2018,1,13,2018-01-13,8.6875,"Wrightsville"
"10488",2018,1,14,2018-01-14,8.09166666666667,"Wrightsville"
"10489",2018,1,15,2018-01-15,7.73125,"Wrightsville"
"10490",2018,1,16,2018-01-16,7.74327731092437,"Wrightsville"
"10491",2018,1,17,2018-01-17,8.05125,"Wrightsville"
"10492",2018,1,18,2018-01-18,8.19978632478633,"Wrightsville"
"10493",2018,1,19,2018-01-19,8.39086956521739,"Wrightsville"
"10494",2018,1,20,2018-01-20,8.89493670886076,"Wrightsville"
"10495",2018,1,21,2018-01-21,9.33708333333333,"Wrightsville"
"10496",2018,1,22,2018-01-22,9.52689075630252,"Wrightsville"
"10497",2018,1,23,2018-01-23,9.79747899159664,"Wrightsville"
"10498",2018,1,24,2018-01-24,10.0906779661017,"Wrightsville"
"10499",2018,1,25,2018-01-25,10.0058333333333,"Wrightsville"
"10500",2018,1,26,2018-01-26,9.93458333333333,"Wrightsville"
"10501",2018,1,27,2018-01-27,10.0554166666667,"Wrightsville"
"10502",2018,1,28,2018-01-28,10.2514583333333,"Wrightsville"
"10503",2018,1,29,2018-01-29,10.705625,"Wrightsville"
"10504",2018,1,30,2018-01-30,10.4333333333333,"Wrightsville"
"10505",2018,1,31,2018-01-31,9.90416666666667,"Wrightsville"
"10506",2018,2,1,2018-02-01,10.1779166666667,"Wrightsville"
"10507",2018,2,2,2018-02-02,10.435,"Wrightsville"
"10508",2018,2,3,2018-02-03,9.95125,"Wrightsville"
"10509",2018,2,4,2018-02-04,9.76125,"Wrightsville"
"10510",2018,2,5,2018-02-05,10.3491666666667,"Wrightsville"
"10511",2018,2,6,2018-02-06,10.7479166666667,"Wrightsville"
"10512",2018,2,7,2018-02-07,11.1141666666667,"Wrightsville"
"10513",2018,2,8,2018-02-08,10.6858333333333,"Wrightsville"
"10514",2018,2,9,2018-02-09,10.9697916666667,"Wrightsville"
"10515",2018,2,10,2018-02-10,11.7070833333333,"Wrightsville"
"10516",2018,2,11,2018-02-11,11.8829166666667,"Wrightsville"
"10517",2018,2,12,2018-02-12,11.2602083333333,"Wrightsville"
"10518",2018,2,13,2018-02-13,11.7375,"Wrightsville"
"10519",2018,2,14,2018-02-14,11.4004219409283,"Wrightsville"
"10520",2018,2,15,2018-02-15,12.4723849372385,"Wrightsville"
"10521",2018,2,16,2018-02-16,12.3375,"Wrightsville"
"10522",2018,2,17,2018-02-17,12.7791666666667,"Wrightsville"
"10523",2018,2,18,2018-02-18,12.75125,"Wrightsville"
"10524",2018,2,19,2018-02-19,13.1275,"Wrightsville"
"10525",2018,2,20,2018-02-20,13.5510416666667,"Wrightsville"
"10526",2018,2,21,2018-02-21,14.07,"Wrightsville"
"10527",2018,2,22,2018-02-22,13.51625,"Wrightsville"
"10528",2018,2,23,2018-02-23,13.6475,"Wrightsville"
"10529",2018,2,24,2018-02-24,14.4554166666667,"Wrightsville"
"10530",2018,2,25,2018-02-25,13.4589583333333,"Wrightsville"
"10531",2018,2,26,2018-02-26,13.7425,"Wrightsville"
"10532",2018,2,27,2018-02-27,14.1679166666667,"Wrightsville"
"10533",2018,2,28,2018-02-28,14.2141666666667,"Wrightsville"
"10534",2018,3,1,2018-03-01,14.4822916666667,"Wrightsville"
"10535",2018,3,2,2018-03-02,14.2641666666667,"Wrightsville"
"10536",2018,3,3,2018-03-03,13.6916666666667,"Wrightsville"
"10537",2018,3,4,2018-03-04,13.2679166666667,"Wrightsville"
"10538",2018,3,5,2018-03-05,13.3299578059072,"Wrightsville"
"10539",2018,3,6,2018-03-06,13.2891666666667,"Wrightsville"
"10540",2018,3,7,2018-03-07,13.615,"Wrightsville"
"10541",2018,3,8,2018-03-08,13.3175,"Wrightsville"
"10542",2018,3,9,2018-03-09,13.1241666666667,"Wrightsville"
"10543",2018,3,10,2018-03-10,13.2275,"Wrightsville"
"10544",2018,3,11,2018-03-11,13.7229166666667,"Wrightsville"
"10545",2018,3,12,2018-03-12,13.8360416666667,"Wrightsville"
"10546",2018,3,13,2018-03-13,13.1054166666667,"Wrightsville"
"10547",2018,3,14,2018-03-14,13.04625,"Wrightsville"
"10548",2018,3,15,2018-03-15,12.7272916666667,"Wrightsville"
"10549",2018,3,16,2018-03-16,12.9623430962343,"Wrightsville"
"10550",2018,3,17,2018-03-17,13.1797916666667,"Wrightsville"
"10551",2018,3,18,2018-03-18,13.6608333333333,"Wrightsville"
"10552",2018,3,19,2018-03-19,13.8929166666667,"Wrightsville"
"10553",2018,3,20,2018-03-20,14.295625,"Wrightsville"
"10554",2018,3,21,2018-03-21,13.7529166666667,"Wrightsville"
"10555",2018,3,22,2018-03-22,13.1433333333333,"Wrightsville"
"10556",2018,3,23,2018-03-23,13.0729166666667,"Wrightsville"
"10557",2018,3,24,2018-03-24,13.0995833333333,"Wrightsville"
"10558",2018,3,25,2018-03-25,12.65875,"Wrightsville"
"10559",2018,3,26,2018-03-26,11.9782426778243,"Wrightsville"
"10560",2018,3,27,2018-03-27,12.1329166666667,"Wrightsville"
"10561",2018,3,28,2018-03-28,12.5695833333333,"Wrightsville"
"10562",2018,3,29,2018-03-29,13.115625,"Wrightsville"
"10563",2018,3,30,2018-03-30,13.395625,"Wrightsville"
"10564",2018,3,31,2018-03-31,13.60875,"Wrightsville"
"10565",2018,4,1,2018-04-01,14.1595833333333,"Wrightsville"
"10566",2018,4,2,2018-04-02,14.5695833333333,"Wrightsville"
"10567",2018,4,3,2018-04-03,15.0022916666667,"Wrightsville"
"10568",2018,4,4,2018-04-04,15.1594142259414,"Wrightsville"
"10569",2018,4,5,2018-04-05,14.6054166666667,"Wrightsville"
"10570",2018,4,6,2018-04-06,15.2422916666667,"Wrightsville"
"10571",2018,4,7,2018-04-07,15.0541666666667,"Wrightsville"
"10572",2018,4,8,2018-04-08,14.4495833333333,"Wrightsville"
"10573",2018,4,9,2018-04-09,14.8545833333333,"Wrightsville"
"10574",2018,4,10,2018-04-10,14.4254166666667,"Wrightsville"
"10575",2018,4,11,2018-04-11,14.3835443037975,"Wrightsville"
"10576",2018,4,12,2018-04-12,14.9979079497908,"Wrightsville"
"10577",2018,4,13,2018-04-13,15.3502083333333,"Wrightsville"
"10578",2018,4,14,2018-04-14,15.5591666666667,"Wrightsville"
"10579",2018,4,15,2018-04-15,15.5029166666667,"Wrightsville"
"10580",2018,4,16,2018-04-16,15.9202083333333,"Wrightsville"
"10581",2018,4,17,2018-04-17,15.25,"Wrightsville"
"10582",2018,4,18,2018-04-18,15.63875,"Wrightsville"
"10583",2018,4,19,2018-04-19,16.19125,"Wrightsville"
"10584",2018,4,20,2018-04-20,16.2747916666667,"Wrightsville"
"10585",2018,4,21,2018-04-21,16.8710416666667,"Wrightsville"
"10586",2018,4,22,2018-04-22,17.5125,"Wrightsville"
"10587",2018,4,23,2018-04-23,17.6597916666667,"Wrightsville"
"10588",2018,4,24,2018-04-24,17.4991666666667,"Wrightsville"
"10589",2018,4,25,2018-04-25,17.7335416666667,"Wrightsville"
"10590",2018,4,26,2018-04-26,18.1197916666667,"Wrightsville"
"10591",2018,4,27,2018-04-27,18.48875,"Wrightsville"
"10592",2018,4,28,2018-04-28,17.985625,"Wrightsville"
"10593",2018,4,29,2018-04-29,17.7266666666667,"Wrightsville"
"10594",2018,4,30,2018-04-30,18.7175,"Wrightsville"
"10595",2018,5,1,2018-05-01,18.2129707112971,"Wrightsville"
"10596",2018,5,2,2018-05-02,17.8322916666667,"Wrightsville"
"10597",2018,5,3,2018-05-03,18.3185416666667,"Wrightsville"
"10598",2018,5,4,2018-05-04,18.9916666666667,"Wrightsville"
"10599",2018,5,5,2018-05-05,19.5485416666667,"Wrightsville"
"10600",2018,5,6,2018-05-06,20.0745833333333,"Wrightsville"
"10601",2018,5,7,2018-05-07,19.8115546218487,"Wrightsville"
"10602",2018,5,8,2018-05-08,20.4743697478992,"Wrightsville"
"10603",2018,5,9,2018-05-09,20.881875,"Wrightsville"
"10604",2018,5,10,2018-05-10,21.5973094170404,"Wrightsville"
"10605",2018,5,11,2018-05-11,21.6552083333333,"Wrightsville"
"10606",2018,5,12,2018-05-12,22.0108974358974,"Wrightsville"
"10607",2018,5,13,2018-05-13,21.5389121338912,"Wrightsville"
"10608",2018,5,14,2018-05-14,21.0329166666667,"Wrightsville"
"10609",2018,5,15,2018-05-15,21.0382845188285,"Wrightsville"
"10610",2018,5,16,2018-05-16,21.7029166666667,"Wrightsville"
"10611",2018,5,17,2018-05-17,21.0354166666667,"Wrightsville"
"10612",2018,5,18,2018-05-18,21.55,"Wrightsville"
"10613",2018,5,19,2018-05-19,21.7964583333333,"Wrightsville"
"10614",2018,5,20,2018-05-20,21.7608333333333,"Wrightsville"
"10615",2018,5,21,2018-05-21,22.0385416666667,"Wrightsville"
"10616",2018,5,22,2018-05-22,22.4925,"Wrightsville"
"10617",2018,5,23,2018-05-23,22.2141666666667,"Wrightsville"
"10618",2018,5,24,2018-05-24,22.3733333333333,"Wrightsville"
"10619",2018,5,25,2018-05-25,23.6370833333333,"Wrightsville"
"10620",2018,5,26,2018-05-26,23.85875,"Wrightsville"
"10621",2018,5,27,2018-05-27,23.12,"Wrightsville"
"10622",2018,5,28,2018-05-28,23.4679166666667,"Wrightsville"
"10623",2018,5,29,2018-05-29,23.6941666666667,"Wrightsville"
"10624",2018,5,30,2018-05-30,23.7904166666667,"Wrightsville"
"10625",2018,5,31,2018-05-31,23.8945833333333,"Wrightsville"
"10626",2018,6,1,2018-06-01,23.7902083333333,"Wrightsville"
"10627",2018,6,2,2018-06-02,23.9733333333333,"Wrightsville"
"10628",2018,6,3,2018-06-03,24.2791666666667,"Wrightsville"
"10629",2018,6,4,2018-06-04,24.3883333333333,"Wrightsville"
"10630",2018,6,5,2018-06-05,25.3335416666667,"Wrightsville"
"10631",2018,6,6,2018-06-06,25.5258333333333,"Wrightsville"
"10632",2018,6,7,2018-06-07,25.5433333333333,"Wrightsville"
"10633",2018,6,8,2018-06-08,27.4096234309623,"Wrightsville"
"10634",2018,6,9,2018-06-09,27.4382845188285,"Wrightsville"
"10635",2018,6,10,2018-06-10,27.41125,"Wrightsville"
"10636",2018,6,11,2018-06-11,27.1302083333333,"Wrightsville"
"10637",2018,6,12,2018-06-12,26.9541666666667,"Wrightsville"
"10638",2018,6,13,2018-06-13,27.1104166666667,"Wrightsville"
"10639",2018,6,14,2018-06-14,27.1810416666667,"Wrightsville"
"10640",2018,6,15,2018-06-15,27.5285416666667,"Wrightsville"
"10641",2018,6,16,2018-06-16,28.2433333333333,"Wrightsville"
"10642",2018,6,17,2018-06-17,28.2491666666667,"Wrightsville"
"10643",2018,6,18,2018-06-18,27.3183333333333,"Wrightsville"
"10644",2018,6,19,2018-06-19,26.26625,"Wrightsville"
"10645",2018,6,20,2018-06-20,26.6825,"Wrightsville"
"10646",2018,6,21,2018-06-21,26.6563025210084,"Wrightsville"
"10647",2018,6,22,2018-06-22,26.6847280334728,"Wrightsville"
"10648",2018,6,23,2018-06-23,26.6420168067227,"Wrightsville"
"10649",2018,6,24,2018-06-24,26.5616666666667,"Wrightsville"
"10650",2018,6,25,2018-06-25,26.7245833333333,"Wrightsville"
"10651",2018,6,26,2018-06-26,26.9808333333333,"Wrightsville"
"10652",2018,6,27,2018-06-27,27.6316666666667,"Wrightsville"
"10653",2018,6,28,2018-06-28,27.670920502092,"Wrightsville"
"10654",2018,6,29,2018-06-29,27.381512605042,"Wrightsville"
"10655",2018,6,30,2018-06-30,27.7716666666667,"Wrightsville"
"10656",2018,7,1,2018-07-01,28.4135983263598,"Wrightsville"
"10657",2018,7,2,2018-07-02,29.19375,"Wrightsville"
"10658",2018,7,3,2018-07-03,29.8141666666667,"Wrightsville"
"10659",2018,7,4,2018-07-04,30.4310416666667,"Wrightsville"
"10660",2018,7,5,2018-07-05,30.7804166666667,"Wrightsville"
"10661",2018,7,6,2018-07-06,31.17,"Wrightsville"
"10662",2018,7,7,2018-07-07,30.57,"Wrightsville"
"10663",2018,7,8,2018-07-08,29.6235416666667,"Wrightsville"
"10664",2018,7,9,2018-07-09,28.9725,"Wrightsville"
"10665",2018,7,10,2018-07-10,28.7966666666667,"Wrightsville"
"10666",2018,7,11,2018-07-11,29.0366666666667,"Wrightsville"
"10667",2018,7,12,2018-07-12,29.05875,"Wrightsville"
"10668",2018,7,13,2018-07-13,28.9858333333333,"Wrightsville"
"10669",2018,7,14,2018-07-14,29.2858333333333,"Wrightsville"
"10670",2018,7,15,2018-07-15,29.5029166666667,"Wrightsville"
"10671",2018,7,16,2018-07-16,29.7127083333333,"Wrightsville"
"10672",2018,7,17,2018-07-17,29.5316666666667,"Wrightsville"
"10673",2018,7,18,2018-07-18,29.1670833333333,"Wrightsville"
"10674",2018,7,19,2018-07-19,29.2454166666667,"Wrightsville"
"10675",2018,7,20,2018-07-20,29.0870833333333,"Wrightsville"
"10676",2018,7,21,2018-07-21,28.7141666666667,"Wrightsville"
"10677",2018,7,22,2018-07-22,29.1566666666667,"Wrightsville"
"10678",2018,7,23,2018-07-23,28.9307531380753,"Wrightsville"
"10679",2018,7,24,2018-07-24,28.5891666666667,"Wrightsville"
"10680",2018,7,25,2018-07-25,28.5435416666667,"Wrightsville"
"10681",2018,7,26,2018-07-26,28.763179916318,"Wrightsville"
"10682",2018,7,27,2018-07-27,28.6352083333333,"Wrightsville"
"10683",2018,7,28,2018-07-28,28.5885416666667,"Wrightsville"
"10684",2018,7,29,2018-07-29,28.6688284518828,"Wrightsville"
"10685",2018,7,30,2018-07-30,28.3895833333333,"Wrightsville"
"10686",2018,7,31,2018-07-31,28.2873417721519,"Wrightsville"
"10687",2018,8,1,2018-08-01,28.2078602620087,"Wrightsville"
"10688",2018,8,2,2018-08-02,27.8755274261603,"Wrightsville"
"10689",2018,8,3,2018-08-03,27.2139583333333,"Wrightsville"
"10690",2018,8,4,2018-08-04,27.0572033898305,"Wrightsville"
"10691",2018,8,5,2018-08-05,27.2271966527197,"Wrightsville"
"10692",2018,8,6,2018-08-06,27.3298319327731,"Wrightsville"
"10693",2018,8,7,2018-08-07,27.3195833333333,"Wrightsville"
"10694",2018,8,8,2018-08-08,27.3686440677966,"Wrightsville"
"10695",2018,8,9,2018-08-09,27.2485355648536,"Wrightsville"
"10696",2018,8,10,2018-08-10,27.6681434599156,"Wrightsville"
"10697",2018,8,11,2018-08-11,28.1550420168067,"Wrightsville"
"10698",2018,8,12,2018-08-12,27.5670833333333,"Wrightsville"
